FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
01112020    20  17.5   57  1020.1   20    7     DOLORES AERO                                        
01112020    21  16.0   67  1020.2   20    7     DOLORES AERO                                        
01112020    22  15.2   74  1020.5   20   11     DOLORES AERO                                        
01112020    23  14.6   81  1020.3   20    7     DOLORES AERO                                        
01112020     9  12.7   69  1019.6    0    0     EL BOLSON AERO                                      
01112020    15  28.3   26  1015.5    0    0     EL BOLSON AERO                                      
01112020    21  21.3   38  1015.6    0    0     EL BOLSON AERO                                      
01112020     0  11.8   56  1016.2  140    9     EL CALAFATE AERO                                    
01112020     1  12.4   53  1016.1  140    9     EL CALAFATE AERO                                    
01112020     2  12.0   54  1016.3  140    9     EL CALAFATE AERO                                    
01112020     3  13.4   54  1015.6  110    4     EL CALAFATE AERO                                    
01112020     4  10.8   69  1015.7  140    4     EL CALAFATE AERO                                    
01112020     5   8.6   87  1015.6   90    4     EL CALAFATE AERO                                    
01112020     6   8.4   71  1015.3  140    4     EL CALAFATE AERO                                    
01112020     7   9.0   71  1015.1  270    4     EL CALAFATE AERO                                    
01112020     8  11.6   67  1015.2  270    9     EL CALAFATE AERO                                    
01112020     9  13.0   56  1014.8  270   11     EL CALAFATE AERO                                    
01112020    10  15.0   53  1014.3  320   15     EL CALAFATE AERO                                    
01112020    11  14.8   55  1013.9  270   19     EL CALAFATE AERO                                    
01112020    12  14.8   55  1013.9  270   19     EL CALAFATE AERO                                    
01112020    13  18.8   39  1012.3  270   11     EL CALAFATE AERO                                    
01112020    14  18.8   42  1011.6  290   19     EL CALAFATE AERO                                    
01112020    15  18.4   40  1010.9  290   22     EL CALAFATE AERO                                    
01112020    16  20.2   31  1010.7  270   28     EL CALAFATE AERO                                    
01112020    17  20.4   30  1010.5  270   22     EL CALAFATE AERO                                    
01112020    18  19.6   25  1010.8  270   28     EL CALAFATE AERO                                    
01112020    19  19.2   21  1011.1  270   22     EL CALAFATE AERO                                    
01112020    20  21.0   19  1011.2  270   22     EL CALAFATE AERO                                    
01112020    21  19.6   18  1011.6  270   30     EL CALAFATE AERO                                    
01112020    22  18.4   22  1012.2  250   22     EL CALAFATE AERO                                    
01112020    23  17.4   26  1012.7  250   22     EL CALAFATE AERO                                    
01112020     0  16.3   77  1024.4   70   15     EL PALOMAR AERO                                     
01112020     1  16.6   74  1024.1   70   15     EL PALOMAR AERO                                     
01112020     2  15.8   73  1023.8   50   13     EL PALOMAR AERO                                     
01112020     3  13.9   81  1023.7   50    6     EL PALOMAR AERO                                     
01112020     4  11.6   91  1023.5   20    6     EL PALOMAR AERO                                     
01112020     5  11.7   88  1023.7   20    6     EL PALOMAR AERO                                     
01112020     6  13.9   79  1024.0  360    7     EL PALOMAR AERO                                     
01112020     7  14.7   78  1024.3  360    7     EL PALOMAR AERO                                     
01112020     8  16.2   69  1024.5  360   11     EL PALOMAR AERO                                     
01112020     9  19.0   59  1024.3  360   11     EL PALOMAR AERO                                     
01112020    10  20.2   57  1024.2  320    9     EL PALOMAR AERO                                     
01112020    11  21.9   50  1023.8   50    7     EL PALOMAR AERO                                     
01112020    12  23.4   49  1023.2  290    9     EL PALOMAR AERO                                     
01112020    13  23.8   40  1022.5   50    7     EL PALOMAR AERO                                     
01112020    14  23.8   34  1021.8   50   17     EL PALOMAR AERO                                     
01112020    15  23.6   32  1021.3   70   20     EL PALOMAR AERO                                     
01112020    16  23.8   35  1020.7   70   11     EL PALOMAR AERO                                     
01112020    17  23.4   39  1020.0   20   11     EL PALOMAR AERO                                     
01112020    18  22.6   39  1020.0   90   13     EL PALOMAR AERO                                     
01112020    19  20.2   40  1020.0   90   15     EL PALOMAR AERO                                     
01112020    20  19.8   42  1019.9   90   17     EL PALOMAR AERO                                     
01112020    21  19.5   38  1020.1   70   19     EL PALOMAR AERO                                     
01112020    22  18.5   45  1020.4   70   11     EL PALOMAR AERO                                     
01112020    23  18.5   49  1020.7   70   11     EL PALOMAR AERO                                     
01112020     9  19.0   52  1021.7   50    9     EL TREBOL                                           
01112020    12  24.2   33  1020.1   50   15     EL TREBOL                                           
01112020    15  26.0   29  1017.7   50    9     EL TREBOL                                           
01112020    18  22.9   28  1017.5   50    4     EL TREBOL                                           
01112020    21  18.8   55  1017.1    0    0     EL TREBOL                                           
01112020     0  10.8   58  1023.2    0    0     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020     3  10.8   46  1021.8  360    4     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020     6   6.9   75  1021.4    0    0     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020     7   6.9   76  1021.8  270    4     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020     8  15.0   64  1021.5    0    0     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020     9  19.4   49  1021.3   50    9     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    10  21.8   40  1020.9   50   22     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    11  23.2   37  1020.6   50   17     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    12  24.5   34  1019.7   50   19     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    13  25.3   32  1018.8   20   15     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    14  26.2   29  1017.7   20   15     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    15  27.6   26  1016.7   20   19     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    16  27.2   24  1015.8   70   22     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    17  27.4   22  1015.4   20   15     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    18  26.6   24  1015.3   70   19     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    19  24.6   26  1016.1   50   19     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    20  22.4   27  1016.2   50   19     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020    21  21.0   31  1017.0   50    9     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
01112020     0  17.4   35  1014.8  230   19     ESQUEL AERO                                         
01112020     1  15.5   41  1015.2  230   19     ESQUEL AERO                                         
01112020     2  13.8   48  1015.2  270    7     ESQUEL AERO                                         
01112020     3  10.2   57  1015.4  320    4     ESQUEL AERO                                         
01112020     4   8.2   66  1015.7    0    0     ESQUEL AERO                                         
01112020     5   7.8   65  1015.6   20    6     ESQUEL AERO                                         
01112020     6   6.5   69  1015.9   50    4     ESQUEL AERO                                         
01112020     7   6.0   70  1016.1    0    0     ESQUEL AERO                                         
01112020     8   7.6   60  1016.5  230    4     ESQUEL AERO                                         
01112020     9  11.8   52  1015.9    0    0     ESQUEL AERO                                         
01112020    10  16.0   46  1015.1  230    6     ESQUEL AERO                                         
01112020    11  19.7   40  1014.6  230   15     ESQUEL AERO                                         
01112020    12  21.0   37  1014.6  230   24     ESQUEL AERO                                         
01112020    13  22.8   34  1014.1  270   22     ESQUEL AERO                                         
01112020    14  25.0   29  1013.3  270   22     ESQUEL AERO                                         
01112020    15  25.4   29  1013.4  270   24     ESQUEL AERO                                         
01112020    16  26.3   26  1013.1  270   20     ESQUEL AERO                                         
01112020    17  26.8   25  1012.7  270   19     ESQUEL AERO                                         
01112020    18  26.1   28  1012.8  270   22     ESQUEL AERO                                         
01112020    19  24.9   31  1013.2  270   19     ESQUEL AERO                                         
01112020    20  23.0   37  1013.4  270   24     ESQUEL AERO                                         
01112020    21  20.7   44  1013.2  270   20     ESQUEL AERO                                         
01112020    22  17.8   54  1013.9  180   15     ESQUEL AERO                                         
01112020    23  16.1   59  1013.9  180   13     ESQUEL AERO                                         
01112020     0  13.1   81  1024.6  140    7     EZEIZA AERO                                         
01112020     1  12.2   87  1024.2  110    4     EZEIZA AERO                                         
01112020     2  11.7   91  1023.7  110    6     EZEIZA AERO                                         
01112020     3  12.2   91  1023.6   90    4     EZEIZA AERO                                         
01112020     4  10.9   89  1023.6  110    4     EZEIZA AERO                                         
01112020     5   9.5   92  1023.5  360    4     EZEIZA AERO                                         
01112020     6   9.2   90  1023.8   20    4     EZEIZA AERO                                         
01112020     7  11.6   91  1024.2    0    0     EZEIZA AERO                                         
01112020     8  17.0   65  1024.4   20   11     EZEIZA AERO                                         
01112020     9  18.8   58  1024.3   20    9     EZEIZA AERO                                         
01112020    10  20.2   55  1024.1  360    9     EZEIZA AERO                                         
01112020    11  21.4   50  1023.8   50    7     EZEIZA AERO                                         
01112020    12  22.6   43  1023.3   90    7     EZEIZA AERO                                         
01112020    13  23.8   41  1022.7   90   11     EZEIZA AERO                                         
01112020    14  23.8   29  1021.9   50   17     EZEIZA AERO                                         
01112020    15  25.0   29  1021.3   50   19     EZEIZA AERO                                         
01112020    16  24.0   25  1020.7   70   19     EZEIZA AERO                                         
01112020    17  23.4   31  1020.2   70   17     EZEIZA AERO                                         
01112020    18  23.2   32  1020.1   90   15     EZEIZA AERO                                         
01112020    19  21.4   30  1020.0   90   17     EZEIZA AERO                                         
01112020    20  19.8   30  1019.9   90   15     EZEIZA AERO                                         
01112020    21  18.8   38  1020.2   90    7     EZEIZA AERO                                         
01112020    22  17.8   45  1020.5   90    9     EZEIZA AERO                                         
01112020    23  16.8   59  1020.7   90   13     EZEIZA AERO                                         
01112020     0  17.5   75  1017.9  180   11     FORMOSA AERO                                        
01112020     1  17.2   76  1017.4  180   11     FORMOSA AERO                                        
01112020     2  16.1   79  1017.1  200   11     FORMOSA AERO                                        
01112020     3  15.9   81  1016.8  230   13     FORMOSA AERO                                        
01112020     4  15.4   84  1017.0  230    9     FORMOSA AERO                                        
01112020     5  15.1   86  1017.2  200    7     FORMOSA AERO                                        
01112020     6  14.5   89  1017.5  180    7     FORMOSA AERO                                        
01112020     7  15.6   87  1017.9  180   11     FORMOSA AERO                                        
01112020     8  18.6   76  1018.1  180   19     FORMOSA AERO                                        
01112020     9  21.1   69  1018.3  140   19     FORMOSA AERO                                        
01112020    10  23.1   47  1018.2  180   20     FORMOSA AERO                                        
01112020    11  26.1   52  1017.5  180   22     FORMOSA AERO                                        
01112020    12  27.2   49  1016.7  140   19     FORMOSA AERO                                        
01112020    13  28.1   41  1015.9  140   15     FORMOSA AERO                                        
01112020    14  30.1   36  1014.7  140   20     FORMOSA AERO                                        
01112020    15  29.3   34  1014.1  140   17     FORMOSA AERO                                        
01112020    16  28.7   31  1013.1  180   26     FORMOSA AERO                                        
01112020    17  29.1   35  1012.7  180   15     FORMOSA AERO                                        
01112020    18  28.1   35  1012.6  180   28     FORMOSA AERO                                        
01112020    19  25.5   49  1012.7  180    9     FORMOSA AERO                                        
01112020    20  22.9   52  1013.2  140   17     FORMOSA AERO                                        
01112020    21  21.0   57  1013.6  180   11     FORMOSA AERO                                        
01112020    22  20.0   60  1013.9  180   11     FORMOSA AERO                                        
01112020    23  19.4   62  1013.9  180   11     FORMOSA AERO                                        
01112020     6   9.0   84  1020.8   70   15     GENERAL PICO AERO                                   
01112020     7  10.1   76  1020.9   50   19     GENERAL PICO AERO                                   
01112020     8  13.0   69  1021.0   50   24     GENERAL PICO AERO                                   
01112020     9  15.9   61  1020.8   20   28     GENERAL PICO AERO                                   
01112020    10  20.2   51  1020.6   20   28     GENERAL PICO AERO                                   
01112020    11  23.4   37  1020.1   20   28     GENERAL PICO AERO                                   
01112020    12  24.3   33  1019.5   20   26     GENERAL PICO AERO                                   
01112020    13  25.7   31  1018.7  360   22     GENERAL PICO AERO                                   
01112020    14  26.1   30  1017.8   20   19     GENERAL PICO AERO                                   
01112020    15  27.1   31  1016.4   20   33     GENERAL PICO AERO                                   
01112020    16  27.1   31  1016.4   20   33     GENERAL PICO AERO                                   
01112020    17  27.2   26  1015.4   20   26     GENERAL PICO AERO                                   
01112020    18  26.1   24  1015.5   50   17     GENERAL PICO AERO                                   
01112020    19  24.1   21  1015.7   50   22     GENERAL PICO AERO                                   
01112020    20  22.5   40  1016.0   70   11     GENERAL PICO AERO                                   
01112020    21  19.5   55  1016.2   70   17     GENERAL PICO AERO                                   
01112020     9  14.4   29  1014.1  270    9     GOBERNADOR GREGORES AERO                            
01112020    15  27.8   12  1009.3    0    0     GOBERNADOR GREGORES AERO                            
01112020    21  22.2   14  1009.9  320   19     GOBERNADOR GREGORES AERO                            
01112020     6  11.8   83  1022.1   90    7     GUALEGUAYCHU AERO                                   
01112020     7  12.8   82  1022.1   90    9     GUALEGUAYCHU AERO                                   
01112020     8  15.0   73  1022.4   90   13     GUALEGUAYCHU AERO                                   
01112020     9  19.0   58  1022.4  360   11     GUALEGUAYCHU AERO                                   
01112020    10  19.6   56  1022.6   50   11     GUALEGUAYCHU AERO                                   
01112020    11  21.8   49  1022.0   90    7     GUALEGUAYCHU AERO                                   
01112020    12  23.4   46  1022.0   90    7     GUALEGUAYCHU AERO                                   
01112020    13  23.4   44  1022.0  180   11     GUALEGUAYCHU AERO                                   
01112020    14  24.2   40  1019.4  140   13     GUALEGUAYCHU AERO                                   
01112020    15  24.6   38  1019.4  180   11     GUALEGUAYCHU AERO                                   
01112020    16  25.4   36  1017.8   90   13     GUALEGUAYCHU AERO                                   
01112020    17  25.2   37  1017.8  140   13     GUALEGUAYCHU AERO                                   
01112020    18  24.8   40  1017.7  140   11     GUALEGUAYCHU AERO                                   
01112020    19  23.6   41  1016.9  140    9     GUALEGUAYCHU AERO                                   
01112020    20  20.8   51  1016.9   90    7     GUALEGUAYCHU AERO                                   
01112020    21  20.4   49  1016.9   90    9     GUALEGUAYCHU AERO                                   
01112020     0  20.9   78  1015.8  180   13     IGUAZU AERO                                         
01112020     1  20.2   80  1015.3   90   13     IGUAZU AERO                                         
01112020     2  19.7   82  1014.9   90   13     IGUAZU AERO                                         
01112020     3  19.2   86  1015.1   90    7     IGUAZU AERO                                         
01112020     4  18.4   85  1015.4   90    7     IGUAZU AERO                                         
01112020     5  17.7   86  1015.6   90    6     IGUAZU AERO                                         
01112020     6  17.2   80  1016.2   90    7     IGUAZU AERO                                         
01112020     7  17.3   79  1016.6   90    7     IGUAZU AERO                                         
01112020     8  20.2   78  1017.2   50   15     IGUAZU AERO                                         
01112020     9  22.2   69  1017.1   50   13     IGUAZU AERO                                         
01112020    10  24.3   61  1016.9  360    9     IGUAZU AERO                                         
01112020    11  26.1   55  1016.2  360    7     IGUAZU AERO                                         
01112020    12  27.0   51  1015.5   90    7     IGUAZU AERO                                         
01112020    13  28.2   42  1014.4  180   11     IGUAZU AERO                                         
01112020    14  28.9   40  1013.7   90    7     IGUAZU AERO                                         
01112020    15  30.2   31  1012.7  180   11     IGUAZU AERO                                         
01112020    16  29.4   32  1012.0  180   19     IGUAZU AERO                                         
01112020    17  29.1   30  1011.5  140   11     IGUAZU AERO                                         
01112020    18  28.7   32  1011.8  180    7     IGUAZU AERO                                         
01112020    19  26.3   39  1012.1  180    6     IGUAZU AERO                                         
01112020    20  24.3   41  1012.3  180    7     IGUAZU AERO                                         
01112020    21  23.4   50  1012.6  180   11     IGUAZU AERO                                         
01112020    22  22.2   51  1012.8  180    9     IGUAZU AERO                                         
01112020    23  21.9   62  1012.8  180   11     IGUAZU AERO                                         
01112020     0  19.1   48  1562.0    0    0     JUJUY AERO                                          
01112020     1  17.3   55  1558.0  230    9     JUJUY AERO                                          
01112020     2  15.4   67  1554.0    0    0     JUJUY AERO                                          
01112020     3  14.1   70  1549.0    0    0     JUJUY AERO                                          
01112020     4  14.2   60  1546.0    0    0     JUJUY AERO                                          
01112020     5  14.2   63  1547.0  320    9     JUJUY AERO                                          
01112020     6  12.6   63  1548.0  320    9     JUJUY AERO                                          
01112020     7  13.6   59  1550.0  320    9     JUJUY AERO                                          
01112020     8  16.4   54  1554.0  270    9     JUJUY AERO                                          
01112020     9  20.4   41  1558.0   50    9     JUJUY AERO                                          
01112020    10  21.2   27  1557.0   50    9     JUJUY AERO                                          
01112020    11  23.8   24  1550.0   50    9     JUJUY AERO                                          
01112020    12  24.8   21  1542.0   50   15     JUJUY AERO                                          
01112020    13  26.0   21  1532.0   50   15     JUJUY AERO                                          
01112020    14  27.2   22  1521.0   90   15     JUJUY AERO                                          
01112020    15  27.6   22  1508.0   90   15     JUJUY AERO                                          
01112020    16  28.0   22  1495.0   50    9     JUJUY AERO                                          
01112020    17  28.6   21  1492.0   50    9     JUJUY AERO                                          
01112020    18  27.6   22  1488.0   50   15     JUJUY AERO                                          
01112020    19  25.2   26  1491.0   50    9     JUJUY AERO                                          
01112020    20  23.9   28  1499.0  360    6     JUJUY AERO                                          
01112020    21  22.8   29  1511.0  340   15     JUJUY AERO                                          
01112020    22  22.0   28  1521.0  270    9     JUJUY AERO                                          
01112020    23  21.2   34  1530.0    0    0     JUJUY AERO                                          
01112020     9  17.2   54  1546.0    0    0     JUJUY U N                                           
01112020    15  25.2   24  1502.0  140    9     JUJUY U N                                           
01112020    21  19.2   41  1511.0  270    4     JUJUY U N                                           
01112020     0  12.6   70  1023.0   70   11     JUNIN AERO                                          
01112020     1  11.6   76  1022.9   70   11     JUNIN AERO                                          
01112020     2  10.8   80  1022.7   70    9     JUNIN AERO                                          
01112020     3  10.6   80  1022.3   50   11     JUNIN AERO                                          
01112020     4   9.6   85  1022.3   50    9     JUNIN AERO                                          
01112020     5   9.6   87  1022.2   50    9     JUNIN AERO                                          
01112020     6   9.3   91  1022.2   50    9     JUNIN AERO                                          
01112020     7  10.8   88  1022.7   50   11     JUNIN AERO                                          
01112020     8  14.4   79  1022.8   20   20     JUNIN AERO                                          
01112020     9  16.0   73  1022.9   20   17     JUNIN AERO                                          
01112020    10  20.0   51  1022.7  360   24     JUNIN AERO                                          
01112020    11  22.0   45  1022.2   20   24     JUNIN AERO                                          
01112020    12  22.3   41  1021.5   20   17     JUNIN AERO                                          
01112020    13  23.0   41  1020.9   50   11     JUNIN AERO                                          
01112020    14  24.0   39  1019.7   50   17     JUNIN AERO                                          
01112020    15  24.4   37  1019.3  360   19     JUNIN AERO                                          
01112020    16  24.6   37  1018.4   20   13     JUNIN AERO                                          
01112020    17  24.2   38  1017.5   50   22     JUNIN AERO                                          
01112020    18  23.8   36  1017.9   20   19     JUNIN AERO                                          
01112020    19  22.2   45  1017.9   50   15     JUNIN AERO                                          
01112020    20  19.0   61  1017.8   50   13     JUNIN AERO                                          
01112020    21  16.4   73  1018.9   50   13     JUNIN AERO                                          
01112020    22  15.7   71  1018.8   50   13     JUNIN AERO                                          
01112020    23  14.0   79  1019.1   20   17     JUNIN AERO                                          
01112020     6  10.0   94  1025.0   90    4     LA PLATA AERO                                       
01112020     7  12.8   94  1025.3   20    4     LA PLATA AERO                                       
01112020     8  16.6   77  1025.3  360    9     LA PLATA AERO                                       
01112020     9  18.4   67  1025.3  340   11     LA PLATA AERO                                       
01112020    10  20.0   60  1024.9  270   11     LA PLATA AERO                                       
01112020    11  20.8   53  1024.7  270    4     LA PLATA AERO                                       
01112020    12  21.6   47  1024.3   90    6     LA PLATA AERO                                       
01112020    13  22.0   42  1023.8   50    7     LA PLATA AERO                                       
01112020    14  22.4   37  1023.1   70    9     LA PLATA AERO                                       
01112020    15  22.5   37  1022.4  110   11     LA PLATA AERO                                       
01112020    16  21.7   35  1021.9   90   11     LA PLATA AERO                                       
01112020    17  21.9   32  1021.8   70   11     LA PLATA AERO                                       
01112020    18  21.0   37  1021.6   90   13     LA PLATA AERO                                       
01112020    19  19.0   48  1021.3  110    9     LA PLATA AERO                                       
01112020    20  16.1   68  1021.2  110    6     LA PLATA AERO                                       
01112020    21  15.4   74  1021.2   90    7     LA PLATA AERO                                       
01112020     0   5.0   87  3124.0   50    4     LA QUIACA OBSERVATORIO                              
01112020     1   5.1   86  3122.0   50    4     LA QUIACA OBSERVATORIO                              
01112020     2   5.0   87  3115.0    0    0     LA QUIACA OBSERVATORIO                              
01112020     3   4.8   90  3105.0    0    0     LA QUIACA OBSERVATORIO                              
01112020     4   5.0   90  3104.0    0    0     LA QUIACA OBSERVATORIO                              
01112020     5   5.3   91  3105.0    0    0     LA QUIACA OBSERVATORIO                              
01112020     6   5.3   90  3108.0    0    0     LA QUIACA OBSERVATORIO                              
01112020     7   6.1   90  3113.0    0    0     LA QUIACA OBSERVATORIO                              
01112020     8   6.7   87  3120.0    0    0     LA QUIACA OBSERVATORIO                              
01112020     9   8.8   74  3124.0    0    0     LA QUIACA OBSERVATORIO                              
01112020    10  10.3   66  3125.0  140    4     LA QUIACA OBSERVATORIO                              
01112020    11  11.5   58  3120.0   50    4     LA QUIACA OBSERVATORIO                              
01112020    12  14.4   46  3110.0   50    4     LA QUIACA OBSERVATORIO                              
01112020    13  16.3   38  3098.0   50    4     LA QUIACA OBSERVATORIO                              
01112020    14  16.8   34  3082.0  320    4     LA QUIACA OBSERVATORIO                              
01112020    15  18.4   29  3068.0   50    4     LA QUIACA OBSERVATORIO                              
01112020    16  19.2   27  3050.0   90    4     LA QUIACA OBSERVATORIO                              
01112020    17  19.1   28  3037.0   50    4     LA QUIACA OBSERVATORIO                              
01112020    18  18.4   30  3034.0   50   24     LA QUIACA OBSERVATORIO                              
01112020    19  14.3   48  3046.0   50   15     LA QUIACA OBSERVATORIO                              
01112020    20  12.9   55  3063.0   50   24     LA QUIACA OBSERVATORIO                              
01112020    21   9.0   68  3073.0   50   24     LA QUIACA OBSERVATORIO                              
01112020    22   7.8   72  3086.0   50   15     LA QUIACA OBSERVATORIO                              
01112020    23   6.5   75  3098.0   90   15     LA QUIACA OBSERVATORIO                              
01112020     0  20.1   52  1017.3  250    7     LA RIOJA AERO                                       
01112020     1  19.4   53  1017.1  250    7     LA RIOJA AERO                                       
01112020     2  18.5   53  1016.7  250    9     LA RIOJA AERO                                       
01112020     3  17.4   45  1016.4  270    6     LA RIOJA AERO                                       
01112020     4  16.3   53  1016.2  250    9     LA RIOJA AERO                                       
01112020     5  15.8   48  1016.0  200   15     LA RIOJA AERO                                       
01112020     6  16.0   37  1016.0  230   11     LA RIOJA AERO                                       
01112020     7  15.8   37  1016.5  230   11     LA RIOJA AERO                                       
01112020     8  17.3   35  1016.9  230    9     LA RIOJA AERO                                       
01112020     9  18.0   34  1017.4  230    9     LA RIOJA AERO                                       
01112020    10  22.6   32  1016.5  180   11     LA RIOJA AERO                                       
01112020    11  24.1   38  1016.1  160    9     LA RIOJA AERO                                       
01112020    12  26.6   28  1015.2  180    6     LA RIOJA AERO                                       
01112020    13  28.2   22  1013.7   50    7     LA RIOJA AERO                                       
01112020    14  29.5   19  1012.4   90    9     LA RIOJA AERO                                       
01112020    15  31.0   20  1011.1  360    7     LA RIOJA AERO                                       
01112020    16  31.2   27  1009.8   50   11     LA RIOJA AERO                                       
01112020    17  31.4   28  1008.7  140   13     LA RIOJA AERO                                       
01112020    18  31.4   18  1007.9  110   15     LA RIOJA AERO                                       
01112020    19  31.0   25  1008.3   90   11     LA RIOJA AERO                                       
01112020    20  28.6   40  1009.0  110    9     LA RIOJA AERO                                       
01112020    21  26.2   37  1010.1  110    7     LA RIOJA AERO                                       
01112020    22  24.9   39  1011.1  360    6     LA RIOJA AERO                                       
01112020    23  21.3   42  1012.2  270   11     LA RIOJA AERO                                       
01112020     0  12.4   78  1022.4    0    0     LABOULAYE AERO                                      
01112020     1  12.2   78  1022.5    0    0     LABOULAYE AERO                                      
01112020     2  11.9   79  1022.5    0    0     LABOULAYE AERO                                      
01112020     3  11.8   80  1022.3    0    0     LABOULAYE AERO                                      
01112020     4  10.2   81  1021.6    0    0     LABOULAYE AERO                                      
01112020     5   8.9   83  1021.4    0    0     LABOULAYE AERO                                      
01112020     6   8.4   84  1021.4    0    0     LABOULAYE AERO                                      
01112020     7   8.5   84  1021.4    0    0     LABOULAYE AERO                                      
01112020     8  14.2   72  1021.6   20    7     LABOULAYE AERO                                      
01112020     9  17.9   54  1021.6  360   15     LABOULAYE AERO                                      
01112020    10  20.9   46  1021.6  360   19     LABOULAYE AERO                                      
01112020    11  24.1   34  1021.0  360   30     LABOULAYE AERO                                      
01112020    12  24.7   30  1020.6  360   22     LABOULAYE AERO                                      
01112020    13  26.3   28  1020.0  360   30     LABOULAYE AERO                                      
01112020    14  27.3   25  1019.2  360   30     LABOULAYE AERO                                      
01112020    15  27.3   25  1018.7  360   30     LABOULAYE AERO                                      
01112020    16  27.5   24  1017.9  360   30     LABOULAYE AERO                                      
01112020    17  27.7   23  1017.2  360   30     LABOULAYE AERO                                      
01112020    18  27.5   25  1016.7  360   30     LABOULAYE AERO                                      
01112020    19  24.9   36  1016.4  360   19     LABOULAYE AERO                                      
01112020    20  18.7   57  1016.4   50    7     LABOULAYE AERO                                      
01112020    21  16.5   69  1017.0   90    4     LABOULAYE AERO                                      
01112020    22  15.9   71  1017.5   90    4     LABOULAYE AERO                                      
01112020    23  15.0   73  1017.7   90    7     LABOULAYE AERO                                      
01112020     9  17.5   64  1025.5  270    7     LAS FLORES                                          
01112020    12  22.0   53  1025.0    0    0     LAS FLORES                                          
01112020    15  24.0   39  1022.4  360    7     LAS FLORES                                          
01112020    18  23.4   42  1019.8  360    4     LAS FLORES                                          
01112020    21  18.5   63  1018.4  360    4     LAS FLORES                                          
01112020     6  15.5   65  1017.1  180    7     LAS LOMITAS                                         
01112020     7  14.7   69  1018.0  180    7     LAS LOMITAS                                         
01112020     8  19.0   59  1018.2  180    6     LAS LOMITAS                                         
01112020     9  23.0   51  1018.4  180    7     LAS LOMITAS                                         
01112020    10  25.0   43  1018.4  180    7     LAS LOMITAS                                         
01112020    11  26.9   35  1018.0  180    7     LAS LOMITAS                                         
01112020    12  28.6   28  1017.0  140    7     LAS LOMITAS                                         
01112020    13  29.0   24  1015.8  140    6     LAS LOMITAS                                         
01112020    14  30.6   21  1014.6  140    6     LAS LOMITAS                                         
01112020    15  31.4   21  1013.5  140    6     LAS LOMITAS                                         
01112020    16  32.0   22  1012.7  140    6     LAS LOMITAS                                         
01112020    17  31.2   19  1011.6  140    6     LAS LOMITAS                                         
01112020    18  31.4   18  1011.3  140    6     LAS LOMITAS                                         
01112020    19  29.8   26  1011.4  140    4     LAS LOMITAS                                         
01112020    20  26.7   33  1011.5  140    4     LAS LOMITAS                                         
01112020    21  24.2   41  1011.9  140    4     LAS LOMITAS                                         
01112020     0  14.0   44  1541.0  230    4     MALARGUE AERO                                       
01112020     1  12.0   52  1540.0  180    4     MALARGUE AERO                                       
01112020     2  10.5   56  1538.0  270    6     MALARGUE AERO                                       
01112020     3  10.2   52  1535.0  230    4     MALARGUE AERO                                       
01112020     4   9.4   49  1532.0  230    9     MALARGUE AERO                                       
01112020     5  10.5   40  1529.0  230    9     MALARGUE AERO                                       
01112020     6  10.5   41  1530.0  200   11     MALARGUE AERO                                       
01112020     7   9.7   47  1533.0  200    9     MALARGUE AERO                                       
01112020     8  11.8   43  1536.0  200    9     MALARGUE AERO                                       
01112020     9  14.9   32  1536.0  110    7     MALARGUE AERO                                       
01112020    10  17.3   29  1534.0  110   13     MALARGUE AERO                                       
01112020    11  19.4   29  1531.0   50    9     MALARGUE AERO                                       
01112020    12  21.9   27  1527.0  110   11     MALARGUE AERO                                       
01112020    13  24.5   26  1518.0  340    9     MALARGUE AERO                                       
01112020    14  24.9   25  1512.0  340    7     MALARGUE AERO                                       
01112020    15  26.7   22  1503.0   20   11     MALARGUE AERO                                       
01112020    16  27.6   20  1495.0   50   22     MALARGUE AERO                                       
